,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,736.6599731445312,737.1400146484375,725.6500244140625,732.280029296875,732.280029296875,2368700
1,2010-01-05,737.3800048828125,740.8599853515625,730.7999877929688,732.1099853515625,732.1099853515625,3028800
2,2010-01-06,734.72998046875,737.1199951171875,732.6599731445312,735.72998046875,735.72998046875,3696400
3,2010-01-07,738.77001953125,740.9099731445312,733.75,734.6300048828125,734.6300048828125,3693600
4,2010-01-08,736.2899780273438,740.9099731445312,736.030029296875,738.9600219726562,738.9600219726562,2693600
5,2010-01-11,743.0800170898438,748.02001953125,742.719970703125,746.9500122070312,746.9500122070312,3186800
6,2010-01-12,745.530029296875,749.239990234375,745.1500244140625,745.239990234375,745.239990234375,3455500
7,2010-01-13,741.5399780273438,746.739990234375,741.4000244140625,746.739990234375,746.739990234375,2487400
8,2010-01-14,750.7000122070312,751.9299926757812,747.9400024414062,749.4199829101562,749.4199829101562,3362100
9,2010-01-15,751.969970703125,753.1699829101562,745.5900268554688,746.52001953125,746.52001953125,2917100
10,2010-01-18,744.1900024414062,747.8699951171875,743.5599975585938,746.8900146484375,746.8900146484375,2297300
11,2010-01-19,747.77001953125,749.6500244140625,735.3499755859375,736.47998046875,736.47998046875,3736500
12,2010-01-20,738.2999877929688,740.0499877929688,723.1500244140625,731.7999877929688,731.7999877929688,3102200
13,2010-01-21,727.5499877929688,730.3400268554688,718.989990234375,718.989990234375,718.989990234375,2375900
14,2010-01-22,710.75,715.4199829101562,705.6900024414062,714.0999755859375,714.0999755859375,2973500
15,2010-01-25,706.760009765625,713.8900146484375,702.8699951171875,710.3900146484375,710.3900146484375,1790700
16,2010-01-26,711.97998046875,713.0,700.780029296875,701.6599731445312,701.6599731445312,2082700
17,2010-01-27,704.5999755859375,706.1300048828125,690.4600219726562,690.4600219726562,690.4600219726562,2239500
18,2010-01-28,696.5599975585938,698.3499755859375,682.1699829101562,689.719970703125,689.719970703125,2715600
19,2010-01-29,685.1400146484375,696.5499877929688,684.260009765625,696.5499877929688,696.5499877929688,1927300
20,2010-02-01,692.6599731445312,697.6099853515625,685.6900024414062,697.6099853515625,697.6099853515625,1437500
21,2010-02-02,702.3499755859375,703.030029296875,694.0700073242188,694.0700073242188,694.0700073242188,1640700
22,2010-02-03,698.030029296875,707.780029296875,697.7100219726562,707.6500244140625,707.6500244140625,2974500
23,2010-02-04,705.3300170898438,708.510009765625,702.010009765625,702.52001953125,702.52001953125,2319900
24,2010-02-05,691.1699829101562,693.6599731445312,687.1099853515625,691.4099731445312,691.4099731445312,1937800
25,2010-02-08,689.0800170898438,689.719970703125,680.239990234375,688.0900268554688,688.0900268554688,1810100
26,2010-02-09,685.010009765625,688.1400146484375,679.4500122070312,685.8900146484375,685.8900146484375,1681300
27,2010-02-10,689.739990234375,692.489990234375,687.1799926757812,688.4099731445312,688.4099731445312,1798000
28,2010-02-11,689.6300048828125,696.0900268554688,689.6300048828125,695.4099731445312,695.4099731445312,1459600
29,2010-02-12,696.5499877929688,701.6199951171875,694.0700073242188,698.030029296875,698.030029296875,1411000
30,2010-02-15,696.9400024414062,697.1300048828125,688.280029296875,689.0900268554688,689.0900268554688,995200
31,2010-02-16,688.9600219726562,693.25,688.9600219726562,692.72998046875,692.72998046875,1157200
32,2010-02-17,697.969970703125,701.1099853515625,696.5499877929688,697.489990234375,697.489990234375,1638200
33,2010-02-18,698.4000244140625,701.6900024414062,694.7899780273438,695.6599731445312,695.6599731445312,1615300
34,2010-02-19,695.719970703125,700.4400024414062,692.9199829101562,700.4400024414062,700.4400024414062,1270900
35,2010-02-22,706.3400268554688,708.6300048828125,703.6799926757812,705.7999877929688,705.7999877929688,1749800
36,2010-02-23,705.1900024414062,715.9500122070312,704.4299926757812,715.5800170898438,715.5800170898438,2873000
37,2010-02-24,713.52001953125,717.1799926757812,709.8499755859375,715.1799926757812,715.1799926757812,2536000
38,2010-02-25,721.1400146484375,721.969970703125,712.8800048828125,717.0999755859375,717.0999755859375,2326300
39,2010-02-26,718.0700073242188,723.6300048828125,714.8900146484375,721.3699951171875,721.3699951171875,2240800
40,2010-03-02,724.5700073242188,733.1900024414062,723.7100219726562,733.1900024414062,733.1900024414062,3194700
41,2010-03-03,737.5700073242188,737.9400024414062,731.22998046875,735.0399780273438,735.0399780273438,3364900
42,2010-03-04,734.3800048828125,736.3400268554688,730.0399780273438,730.8200073242188,730.8200073242188,3597300
43,2010-03-05,734.1599731445312,736.6300048828125,723.3300170898438,723.9600219726562,723.9600219726562,3665700
44,2010-03-08,728.3900146484375,729.030029296875,716.489990234375,720.2899780273438,720.2899780273438,2468500
45,2010-03-09,720.9299926757812,722.510009765625,716.5999755859375,718.77001953125,718.77001953125,2540900
46,2010-03-10,717.5499877929688,721.8900146484375,716.72998046875,720.8400268554688,720.8400268554688,2117000
47,2010-03-11,721.3599853515625,730.6300048828125,720.719970703125,725.9500122070312,725.9500122070312,2577000
48,2010-03-12,726.9400024414062,733.3400268554688,722.8900146484375,733.3400268554688,733.3400268554688,2467600
49,2010-03-15,728.6500244140625,736.6900024414062,727.8099975585938,734.8300170898438,734.8300170898438,2116700
50,2010-03-16,737.8200073242188,752.9099731445312,737.8200073242188,752.2000122070312,752.2000122070312,4542700
51,2010-03-17,758.9000244140625,767.8099975585938,757.1500244140625,765.5399780273438,765.5399780273438,6023200
52,2010-03-18,768.8099975585938,769.7899780273438,759.02001953125,759.02001953125,759.02001953125,4127100
53,2010-03-19,762.7899780273438,776.4199829101562,762.7899780273438,774.5900268554688,774.5900268554688,4942600
54,2010-03-22,769.7999877929688,787.27001953125,769.0,772.25,772.25,5372900
55,2010-03-23,777.989990234375,782.47998046875,774.75,782.47998046875,782.47998046875,3610000
56,2010-03-24,790.0900268554688,793.1400146484375,786.5399780273438,786.5399780273438,786.5399780273438,4362400
57,2010-03-25,787.280029296875,790.6599731445312,778.780029296875,784.3800048828125,784.3800048828125,2975500
58,2010-03-26,783.9600219726562,788.9199829101562,778.8599853515625,778.8599853515625,778.8599853515625,2732200
59,2010-03-29,781.8200073242188,782.469970703125,769.1400146484375,771.4000244140625,771.4000244140625,2290200
60,2010-03-30,774.2000122070312,792.1400146484375,774.2000122070312,788.7999877929688,788.7999877929688,2891500
61,2010-03-31,791.2000122070312,799.0599975585938,787.97998046875,787.97998046875,787.97998046875,2949900
62,2010-04-01,795.8300170898438,803.9199829101562,795.260009765625,801.3200073242188,801.3200073242188,4838400
63,2010-04-02,806.3699951171875,807.489990234375,798.9600219726562,801.1500244140625,801.1500244140625,4575700
64,2010-04-05,796.010009765625,808.1500244140625,790.3300170898438,808.1500244140625,808.1500244140625,3450700
65,2010-04-07,813.2899780273438,820.0900268554688,812.3800048828125,812.6300048828125,812.6300048828125,3757700
66,2010-04-08,808.77001953125,810.9099731445312,780.7000122070312,783.9299926757812,783.9299926757812,4242200
67,2010-04-09,776.1199951171875,789.6599731445312,775.2100219726562,789.6599731445312,789.6599731445312,2313700
68,2010-04-12,755.4099731445312,763.8599853515625,742.9000244140625,760.9000244140625,760.9000244140625,3617700
69,2010-04-16,748.6799926757812,750.6099853515625,736.1599731445312,736.1599731445312,736.1599731445312,2653100
70,2010-04-19,726.760009765625,734.760009765625,714.6599731445312,726.2899780273438,726.2899780273438,3186600
71,2010-04-20,736.6099853515625,765.760009765625,736.5599975585938,765.760009765625,765.760009765625,2869500
72,2010-04-21,760.8200073242188,770.52001953125,754.6300048828125,757.8499755859375,757.8499755859375,2381300
73,2010-04-22,756.3400268554688,770.5499877929688,755.27001953125,761.1799926757812,761.1799926757812,2281100
74,2010-04-23,746.8900146484375,754.8400268554688,746.8900146484375,754.5800170898438,754.5800170898438,1808200
75,2010-04-26,763.489990234375,770.0900268554688,762.8699951171875,764.3400268554688,764.3400268554688,2007800
76,2010-04-27,761.22998046875,764.25,758.0700073242188,762.0,762.0,2063100
77,2010-04-28,755.739990234375,759.1400146484375,749.3599853515625,749.489990234375,749.489990234375,3028600
78,2010-04-29,751.1300048828125,754.239990234375,748.8699951171875,753.2000122070312,753.2000122070312,1411500
79,2010-04-30,758.72998046875,763.510009765625,757.4099731445312,763.510009765625,763.510009765625,2676400
80,2010-05-04,786.6199951171875,798.6699829101562,786.0399780273438,796.8599853515625,796.8599853515625,4108400
81,2010-05-06,787.739990234375,789.8200073242188,777.7899780273438,785.25,785.25,3039400
82,2010-05-07,771.7899780273438,771.7899780273438,761.02001953125,768.5499877929688,768.5499877929688,3232500
83,2010-05-10,772.1199951171875,781.239990234375,769.1699829101562,779.0599975585938,779.0599975585938,2280600
84,2010-05-11,785.8400268554688,787.3800048828125,772.0900268554688,772.0900268554688,772.0900268554688,3286800
85,2010-05-12,770.989990234375,780.6500244140625,768.6400146484375,773.719970703125,773.719970703125,5150700
86,2010-05-13,775.6599731445312,777.8499755859375,764.6300048828125,766.5499877929688,766.5499877929688,2818500
87,2010-05-14,755.8499755859375,768.7899780273438,755.489990234375,768.7899780273438,768.7899780273438,1763400
88,2010-05-17,744.8499755859375,753.4199829101562,744.5499877929688,753.260009765625,753.260009765625,2377600
89,2010-05-18,752.25,761.6699829101562,748.2999877929688,760.1099853515625,760.1099853515625,1359400
90,2010-05-19,752.5399780273438,765.5399780273438,752.5399780273438,765.5399780273438,765.5399780273438,1439200
91,2010-05-24,759.9000244140625,760.3900146484375,742.0399780273438,744.3099975585938,744.3099975585938,2284000
92,2010-05-25,735.1799926757812,735.9500122070312,720.469970703125,721.2899780273438,721.2899780273438,3355600
93,2010-05-26,727.9299926757812,733.1099853515625,720.8599853515625,728.9400024414062,728.9400024414062,2897600
94,2010-05-27,726.6099853515625,740.3200073242188,726.3499755859375,737.280029296875,737.280029296875,2465800
95,2010-05-31,742.489990234375,750.4299926757812,742.489990234375,750.4299926757812,750.4299926757812,2068400
96,2010-06-01,752.5900268554688,752.5900268554688,740.9199829101562,740.9199829101562,740.9199829101562,2623400
97,2010-06-02,744.9400024414062,749.6799926757812,743.489990234375,749.6799926757812,749.6799926757812,2362200
98,2010-06-03,758.5800170898438,766.8300170898438,757.0800170898438,765.9600219726562,765.9600219726562,3171400
99,2010-06-04,767.5599975585938,771.530029296875,763.489990234375,771.47998046875,771.47998046875,2769400
100,2010-06-07,757.030029296875,760.3900146484375,754.5999755859375,759.8499755859375,759.8499755859375,2453500
101,2010-06-08,762.1699829101562,766.3599853515625,757.4099731445312,757.4099731445312,757.4099731445312,3110400
102,2010-06-09,760.6500244140625,766.2100219726562,756.6699829101562,764.2100219726562,764.2100219726562,2488000
103,2010-06-10,765.6900024414062,768.25,763.6599731445312,768.1599731445312,768.1599731445312,2693700
104,2010-06-11,774.5800170898438,774.8599853515625,766.780029296875,769.5499877929688,769.5499877929688,2553200
105,2010-06-14,774.0,782.5900268554688,772.2100219726562,781.1300048828125,781.1300048828125,3962100
106,2010-06-15,780.75,783.3499755859375,777.2100219726562,780.3699951171875,780.3699951171875,3931600
107,2010-06-16,787.1599731445312,790.9000244140625,784.280029296875,786.6400146484375,786.6400146484375,4149900
108,2010-06-17,791.489990234375,793.4500122070312,786.4099731445312,789.3400268554688,789.3400268554688,3104500
109,2010-06-18,790.510009765625,792.3599853515625,786.2899780273438,791.8499755859375,791.8499755859375,4558000
110,2010-06-21,799.489990234375,807.6900024414062,799.0700073242188,806.0700073242188,806.0700073242188,3786300
111,2010-06-22,804.27001953125,808.760009765625,803.9099731445312,804.1300048828125,804.1300048828125,4078700
112,2010-06-23,803.47998046875,807.72998046875,802.4600219726562,806.52001953125,806.52001953125,3609200
113,2010-06-24,808.6900024414062,808.969970703125,793.1900024414062,793.1900024414062,793.1900024414062,5434100
114,2010-06-25,792.989990234375,797.0999755859375,786.510009765625,793.6699829101562,793.6699829101562,3420700
115,2010-06-28,798.1199951171875,804.4000244140625,798.1199951171875,804.4000244140625,804.4000244140625,3557100
116,2010-06-29,801.0999755859375,804.4500122070312,794.6799926757812,799.0900268554688,799.0900268554688,3670200
117,2010-06-30,794.8900146484375,802.760009765625,794.5399780273438,797.3099975585938,797.3099975585938,3991300
118,2010-07-02,797.030029296875,803.22998046875,796.9299926757812,802.5700073242188,802.5700073242188,4644900
119,2010-07-05,804.7000122070312,808.2999877929688,803.6400146484375,804.030029296875,804.030029296875,4763200
120,2010-07-06,805.25,815.52001953125,803.4099731445312,815.52001953125,815.52001953125,5902200
121,2010-07-07,815.8499755859375,818.3300170898438,813.02001953125,814.6799926757812,814.6799926757812,9743200
122,2010-07-08,824.6900024414062,826.0900268554688,817.5700073242188,817.5700073242188,817.5700073242188,6630200
123,2010-07-09,822.6099853515625,824.8800048828125,819.6400146484375,820.5999755859375,820.5999755859375,6447400
124,2010-07-12,824.7000122070312,827.4199829101562,818.8400268554688,819.6099853515625,819.6099853515625,5369600
125,2010-07-13,822.4500122070312,823.4400024414062,813.0,817.3499755859375,817.3499755859375,5170300
126,2010-07-14,824.3300170898438,825.4000244140625,819.5399780273438,819.5399780273438,819.5399780273438,8564900
127,2010-07-15,821.280029296875,823.260009765625,817.8400268554688,821.02001953125,821.02001953125,7049800
128,2010-07-16,822.8800048828125,830.989990234375,822.8800048828125,827.5399780273438,827.5399780273438,9743200
129,2010-07-19,827.0399780273438,834.02001953125,826.0900268554688,830.4000244140625,830.4000244140625,7437400
130,2010-07-20,834.3900146484375,836.8200073242188,820.4099731445312,824.4099731445312,824.4099731445312,8176000
131,2010-07-21,828.47998046875,830.9299926757812,821.489990234375,830.9299926757812,830.9299926757812,7588500
132,2010-07-22,832.0900268554688,836.6599731445312,824.97998046875,833.010009765625,833.010009765625,8123300
133,2010-07-23,840.6799926757812,842.489990234375,837.6900024414062,840.239990234375,840.239990234375,7186600
134,2010-07-27,848.2000122070312,854.489990234375,847.1199951171875,853.6799926757812,853.6799926757812,5139500
135,2010-07-28,859.1500244140625,860.0,850.9199829101562,853.780029296875,853.780029296875,5853900
136,2010-07-29,854.010009765625,858.27001953125,849.1099853515625,854.5900268554688,854.5900268554688,5790300
137,2010-07-30,855.719970703125,856.22998046875,851.97998046875,855.8300170898438,855.8300170898438,4557200
138,2010-08-02,861.1599731445312,864.5900268554688,860.469970703125,863.1799926757812,863.1799926757812,4695300
139,2010-08-03,866.9400024414062,870.4199829101562,861.8699951171875,864.47998046875,864.47998046875,8998000
140,2010-08-04,869.0,871.4000244140625,865.969970703125,867.3400268554688,867.3400268554688,9396100
141,2010-08-05,870.6900024414062,875.4199829101562,870.0800170898438,874.9199829101562,874.9199829101562,9204900
142,2010-08-06,875.3599853515625,878.6300048828125,872.9400024414062,875.0700073242188,875.0700073242188,11528300
143,2010-08-09,876.77001953125,877.760009765625,873.3900146484375,875.1799926757812,875.1799926757812,11132800
144,2010-08-10,874.280029296875,875.280029296875,859.2100219726562,861.9500122070312,861.9500122070312,8784600
145,2010-08-11,862.6900024414062,864.7899780273438,856.1199951171875,862.1599731445312,862.1599731445312,7502400
146,2010-08-16,858.030029296875,865.1099853515625,857.510009765625,860.5499877929688,860.5499877929688,5050800
147,2010-08-17,862.1799926757812,865.780029296875,858.8800048828125,865.780029296875,865.780029296875,8017700
148,2010-08-18,868.9000244140625,880.02001953125,865.7899780273438,880.02001953125,880.02001953125,12343600
149,2010-08-19,885.5499877929688,892.8900146484375,885.5499877929688,891.22998046875,891.22998046875,12358800
150,2010-08-20,890.739990234375,897.8099975585938,889.989990234375,893.9199829101562,893.9199829101562,13602200
151,2010-08-23,899.3300170898438,900.780029296875,891.8499755859375,894.780029296875,894.780029296875,10762400
152,2010-08-24,896.1900024414062,898.2000122070312,885.969970703125,890.4500122070312,890.4500122070312,13139500
153,2010-08-25,890.6300048828125,896.719970703125,881.8699951171875,884.510009765625,884.510009765625,22633900
154,2010-08-26,887.0800170898438,889.7100219726562,882.6900024414062,886.0999755859375,886.0999755859375,12617500
155,2010-08-27,888.2000122070312,900.3699951171875,887.8599853515625,900.3699951171875,900.3699951171875,14856200
156,2010-08-30,910.8300170898438,913.8099975585938,907.469970703125,909.6500244140625,909.6500244140625,10704300
157,2010-08-31,908.5399780273438,913.1900024414062,900.75,913.1900024414062,913.1900024414062,11644000
158,2010-09-01,922.3400268554688,924.8800048828125,914.3599853515625,919.3400268554688,919.3400268554688,9885100
159,2010-09-02,928.0700073242188,928.510009765625,912.4500122070312,920.5399780273438,920.5399780273438,9704500
160,2010-09-03,928.77001953125,934.4600219726562,926.52001953125,929.9000244140625,929.9000244140625,8456000
161,2010-09-06,940.2000122070312,944.6400146484375,931.52001953125,931.52001953125,931.52001953125,8040200
162,2010-09-07,933.8099975585938,935.5900268554688,920.6500244140625,923.8900146484375,923.8900146484375,7717400
163,2010-09-08,917.3200073242188,924.5399780273438,915.7899780273438,923.8800048828125,923.8800048828125,5179400
164,2010-09-09,930.1300048828125,931.969970703125,919.3300170898438,921.489990234375,921.489990234375,6307700
165,2010-09-10,924.969970703125,929.7100219726562,919.6400146484375,924.5700073242188,924.5700073242188,5318500
166,2010-09-13,931.719970703125,938.9299926757812,929.8300170898438,937.0399780273438,937.0399780273438,4359000
167,2010-09-14,938.469970703125,939.9500122070312,921.3900146484375,921.3900146484375,921.3900146484375,5088700
168,2010-09-15,917.7899780273438,921.0999755859375,902.4600219726562,921.0999755859375,921.0999755859375,5104500
169,2010-09-16,922.9400024414062,927.5399780273438,920.02001953125,924.8099975585938,924.8099975585938,5051900
170,2010-09-17,918.2100219726562,927.3400268554688,917.010009765625,923.5700073242188,923.5700073242188,5995300
171,2010-09-20,926.5900268554688,928.6500244140625,918.7000122070312,923.0599975585938,923.0599975585938,4238100
172,2010-09-21,929.0700073242188,937.2100219726562,925.760009765625,937.2100219726562,937.2100219726562,4097300
173,2010-09-22,943.239990234375,948.02001953125,941.8599853515625,945.0,945.0,5553800
174,2010-09-23,949.3599853515625,957.219970703125,945.27001953125,947.0999755859375,947.0999755859375,5645900
175,2010-09-24,949.8800048828125,953.25,946.3499755859375,951.9000244140625,951.9000244140625,4046900
176,2010-09-27,960.6799926757812,964.4099731445312,956.6599731445312,962.469970703125,962.469970703125,4808200
177,2010-09-28,963.8200073242188,965.8800048828125,954.1599731445312,959.27001953125,959.27001953125,6570000
178,2010-09-29,966.2999877929688,973.030029296875,965.9199829101562,969.6500244140625,969.6500244140625,5921900
179,2010-09-30,972.469970703125,976.0800170898438,968.2999877929688,975.2999877929688,975.2999877929688,4337900
180,2010-10-01,979.4299926757812,980.8900146484375,972.5599975585938,978.5800170898438,978.5800170898438,6159800
181,2010-10-04,985.5999755859375,986.75,963.27001953125,964.219970703125,964.219970703125,5571600
182,2010-10-05,966.7000122070312,969.280029296875,952.989990234375,969.280029296875,969.280029296875,4134700
183,2010-10-06,974.4400024414062,979.0,968.6699829101562,979.0,979.0,4378000
184,2010-10-07,978.75,983.3699951171875,970.9000244140625,970.9000244140625,970.9000244140625,3587200
185,2010-10-08,972.9299926757812,976.1199951171875,962.2999877929688,963.1900024414062,963.1900024414062,4121600
186,2010-10-11,967.9099731445312,977.8499755859375,967.4000244140625,977.8499755859375,977.8499755859375,4028800
187,2010-10-12,977.8699951171875,980.4199829101562,971.989990234375,977.0800170898438,977.0800170898438,5018400
188,2010-10-13,983.739990234375,992.5999755859375,983.469970703125,992.5999755859375,992.5999755859375,5137700
189,2010-10-14,998.030029296875,999.510009765625,991.2999877929688,993.719970703125,993.719970703125,4879100
190,2010-10-15,994.719970703125,999.4299926757812,991.3800048828125,997.1500244140625,997.1500244140625,4176800
191,2010-10-18,993.5499877929688,994.97998046875,980.5800170898438,984.030029296875,984.030029296875,5558900
192,2010-10-19,988.8400268554688,991.5,981.97998046875,989.27001953125,989.27001953125,3223000
193,2010-10-20,980.0900268554688,989.0499877929688,979.1199951171875,988.1099853515625,988.1099853515625,2689700
194,2010-10-21,992.8099975585938,993.6400146484375,988.5999755859375,988.7999877929688,988.7999877929688,3220000
195,2010-10-22,988.6400146484375,992.8099975585938,985.8099975585938,992.239990234375,992.239990234375,3147400
196,2010-10-26,995.2999877929688,1001.0599975585938,993.8300170898438,996.0399780273438,996.0399780273438,4259600
197,2010-10-27,1000.1300048828125,1000.3099975585938,982.5700073242188,983.9600219726562,983.9600219726562,4827900
198,2010-10-28,985.030029296875,990.0599975585938,981.7000122070312,987.22998046875,987.22998046875,4192800
199,2010-10-29,984.9400024414062,986.9000244140625,979.3400268554688,984.4600219726562,984.4600219726562,4141600
200,2010-11-01,992.3900146484375,1003.239990234375,991.9000244140625,1003.239990234375,1003.239990234375,4010400
201,2010-11-02,1003.25,1008.8599853515625,1001.1199951171875,1005.5800170898438,1005.5800170898438,3998900
202,2010-11-03,1013.3300170898438,1019.02001953125,1012.2100219726562,1014.2000122070312,1014.2000122070312,5006300
203,2010-11-04,1025.010009765625,1031.6099853515625,1022.7999877929688,1031.6099853515625,1031.6099853515625,6871200
204,2010-11-05,1046.3900146484375,1049.5400390625,1040.449951171875,1040.449951171875,1040.449951171875,6888900
205,2010-11-08,1043.5799560546875,1049.7900390625,1036.489990234375,1049.7900390625,1049.7900390625,3855800
206,2010-11-09,1043.260009765625,1050.72998046875,1042.22998046875,1047.550048828125,1047.550048828125,4652100
207,2010-11-10,1047.489990234375,1055.25,1040.02001953125,1042.280029296875,1042.280029296875,5778900
208,2010-11-11,1047.93994140625,1049.1800537109375,1029.8599853515625,1029.8599853515625,1029.8599853515625,4813600
209,2010-11-12,1025.510009765625,1026.4000244140625,999.47998046875,1018.8599853515625,1018.8599853515625,5399400
210,2010-11-15,1013.5999755859375,1029.1400146484375,1009.1199951171875,1029.1400146484375,1029.1400146484375,4513900
211,2010-11-16,1024.8900146484375,1031.1600341796875,1000.72998046875,1000.72998046875,1000.72998046875,5363100
212,2010-11-17,994.9400024414062,997.9400024414062,978.52001953125,990.1300048828125,990.1300048828125,4561500
213,2010-11-18,991.1900024414062,1004.719970703125,986.8499755859375,1004.719970703125,1004.719970703125,4862400
